 23964   D:   (a) Component B, 9.7v at 3.2".
 23964   D:   (b) Occultation companions, 8.9m, sep.
 23964   D:   (c) 0.0004" from A; and 8.9, sep. 10.2" 236~.
 23964   G:   (a) Mel 22.2507, Pleiades Cluster member.
 24076   RV:  (a) The range of values in DAO 14,
 24076   RV:  (b) No.14, 1975 from +1.5 to 8.8k/s,
 24076   RV:  (c) mean, +5.8 differs from range -40 to
 24076   RV:  (d) +30, mean -7.3k/s given in ApJ
 24076   RV:  (e) 142, 1611, 1965.
 24076   G:   (a) Mel 22.2866.  Pleiades Cluster member.
 24118   SB:  (a) 8.2233d, e 0.0, K 35.2k/s, V$0
 24118   SB:  (b) -31.3k/s, asini 3.98.
 24118   D:   (a) Occultation binary sep. 0.0003".
 24368   Var: (a) NSV 1391.  Amp. 1.50V.
 24368   G:   (a) Mel 22.5030.  Reflection nebula IC 353.
 24421   G:   (a) HII 32.
 24431   G:   (a) HII 32.
 24733   S:   (a) Also classified A5III.
 24733   SB:  (a) 1.7629d, e 0.08, K 67k/s, V$0 -4k/s,
 24733   SB:  (b) asini 1.62.
 24733   G:   (a) HII 32.
 25535   D:   (a) AB, 7.2,7.8v; C, 11.5 at 48", 149~.
 25535   Dyn: (a) ".026.
 25639   Var: (a) SZ Cam.  ADS 2984B, EB, 7.0-7.29B,
 25639   Var: (b) 2.6984378d, B0II-III+B1.  Secondary
 25639   Var: (c) min. 7.25B.
 25639   SB:  (a) Binary with HR 1260 = HD 25638.
 25639   D:   (a) ADS 2984B.  Component A is NSV 1458 =
 25639   D:   (b) HD 25638 = HR 1260, q.v.  Three
 25639   D:   (c) of the 12 components of ADS 2984 are
 25639   D:   (d) optical: C, NGC 1502.59 and 1502.60.
 25639   D:   (e) The many components listed as ADS
 25639   D:   (f) 2984 are cluster stars not
 25639   D:   (g) necessarily binary.
 25639   G:   (a) NGC 1502.2.  Near center of cluster,
 25639   G:   (b) probable member.  II Per Association.
 25799   Var: (a) NSV 1459.  E, 6.98-7.27V.
 25799   SB:  (a) 10.67d, e 0.2, K 20k/s, V$0 +24k/s,
 25799   SB:  (b) asini 2.88.
 25799   RV:  (a) Velocity curve subject to erratic changes.
 25799   G:   (a) @zPer Group.
 25833   S:   (a) Also classified B5V:p.
 25833   Var: (a) AG Per.  EB, 6.71-7.00V, 2.02872933d,
 25833   Var: (b) masses 4.56, 4.16 solar, radii 3.04,
 25833   Var: (c) 2.29 solar, detached system.
 25833   Var: (d) Sinusoidal variation in period.
 25833   Var: (e) Secondary min. 7.00V.
 25833   SB:  (a) 2.0287d, e 0.07, K$1 162.8k/s, V$0
 25833   SB:  (b) +24.7k/s, m$1sin3i 4.36.  a$1sini 4.53.
 25833   SB:  (c) K$2 178.7k/s, V$0+26.8k/s, m$2sin3i
 25833   SB:  (d) 3.97, a$2sini 4.97.  SB is brightest
 25833   SB:  (e) component of ADS 2990.  Visual
 25833   SB:  (f) companions 8.8m at 1" and 12.6m at 36".
 25833   D:   (a) Component B, 9.00V, B5V:, vsini 110k/s.
 25833   G:   (a) @zPer Association.  II Per Association.
 25921   Var: (a) CY Eri.  SRb,  6.98 to 7.20V, +1.60 to
 25921   Var: (b) 1.63(B-V), +1.78 to +1.80(U-B),
 25921   Var: (c) +1.145 to +1.165(R-I)$E.  25d.
 26345   G:   (a) Mel 25.13.  Hyades Cluster.
 26584   D:   (a) Component B, 9.75V.
 26737   G:   (a) Hyades Cluster.
 26784   G:   (a) Mel 25.19, Hyades.
 27019   D:   (a) 7.3,7.7v, 18.60y, e 0.68, a 0.250", i 63~.
 27019   Dyn: (a) ".036.
 27028   D:   (a) ADS 3102, 7.7,8.1v, F4V+F6V, 63.3y,
 27028   D:   (b) e 0.98, a 0.358", i 130~.  Also the
 27028   D:   (c) occultation pair.
 27028   Dyn: (a) ".004.
 27383   N:   (a) 55 Tau.
 27383   D:   (a) ADS 3135, 7.2,8.2v, P 88.453y, e 0.603,
 27383   D:   (b) a 0.545", i 52, masses 1.32, 1.05 solar.
 27383   D:   (c) Also observed as occultation pair, sep.
 27383   D:   (d) 0.561", @Dm 0.7, and by speckle
 27383   D:   (e) interferometry, sep. 0.440", 83~.
 27383   Dyn: (a) ".021.
 27383   G:   (a) Mel 25.29.  Hyades Cluster.
 27498   Var: (a) DQ Eri.  SRb, 6.84 to 7.05V, +1.505 to
 27498   Var: (b) +1.57(B-V), +1.61 to +1.67(U-B),
 27498   Var: (c) +1.09 to +1.14(R-I)$E.  Period about 30d.
 27498   G:   (a) @sPuppis Group.
 27524   G:   (a) Mel 25.35.  Hyades Cluster.
 27534   G:   (a) Mel 25.36.  Hyades Cluster.
 27561   G:   (a) Mel 25.37.  Hyades Cluster.
 27598   Var: (a) DG Eri.  SRc, 6.94-7.14V, 82d.
 27691   S:   (a) Also classified F9V, G0V.
 27691   SB:  (a) Brighter component of ADS 3169, 4.0000d,
 27691   SB:  (b) e 0.06, K 36.1k/s, V$0 +37.4k/s, asini 1.98.
 27691   D:   (a) ADS 3169AB, 7.3,9.3v, dF9+dG1, 255.5y,
 27691   D:   (b) e 0.29, a 1.185", i 138~.  Occultation
 27691   D:   (c) triple, 8.5v, sep. 0.0004" and 8.5 at 1.185".
 27691   Dyn: (a) ".019.
 27691   G:   (a) Mel 25.40.  Hyades Cluster.
 27848   G:   (a) Mel 25.51.  Hyades Cluster.
 28363   D:   (a) ADS 3248, 7.0,7.7v, 40.4y, e 0.41,
 28363   D:   (b) a 0.425", i 93~.  Also observed as
 28363   D:   (c) speckle and occultation double.
 28363   Dyn: (a) ".027.
 28363   G:   (a) Mel 25.75.  Hyades Cluster.
 28394   G:   (a) Mel 25.77.  Hyades Cluster.
 28398   S:   (a) Also classified A2m, A9-F2.
 28406   G:   (a) Mel 25.78.  Hyades Cluster.
 28483   G:   (a) Mel 25.81.  Hyades Cluster.
 28568   D:   (a) Component A is HD 28527 = HR 1427.
 28568   D:   (b) Both components A and B are
 28568   D:   (c) occultation binaries: A, 5.6,5.6v,
 28568   D:   (d) sep. 0.02"; B, 7.5,7.5v sep. 0.1:", 90~:.
 28568   D:   (e) Another companion at 0.9" also inferred
 28568   D:   (f) by occultation, probably spurious.
 28568   G:   (a) Mel 25.85.  Hyades CLuster.
 28595   N:   (a) 84 Tau.
 28608   G:   (a) Mel 25.86.  Hyades Cluster.
 28911   G:   (a) Mel 25.94.  Hyades Cluster.
 29203   S:   (a) Also classified G5II.
 29225   G:   (a) Mel 25.101.  Hyades Cluster.
 29260   Var: (a) SZ Tau.  C@d, 6.370 to 6.714V, 7.13 to
 29260   Var: (b) 7.74B, +0.758 to +0.937 (U-B), +0.520 to
 29260   Var: (c) 0.617(U-B).  3.148987d.  Period variable.
 29260   G:   (a) Region of cluster NGC 1647.
 29376   SB:  (a) 2.2075d, e 0.08, K$1 124.9k/s, V$0
 29376   SB:  (b) +25.3k/s, m$1sin3i 6.97, a$1sini 3.78;
 29376   SB:  (c) K$2 235.8k/s, m$2sin3i 3.69, a$2sini
 29376   SB:  (d) 7.13.  @Dm 1.91m.
 30282   Var: (a) AW Per.  C@d.  7.037 to 7.484V, +0.915
 30282   Var: (b) to +1.234(B-V), +0.587 to +0.751(U-B).
 30282   Var: (c) 6.46338d.
 30455   SB:  (a) 45.454d, e 0.39, K 13.6k/s,
 30455   SB:  (b) V$0 +54.7k/s, asini 7.83.
 30455   D:   (a) Also observed as occultation double,
 30455   D:   (b) 7.0,9.0v, sep. 0.0006".
 30649   C:   (a) (B-V) also reported as +0.23.
 30649   S:   (a) Also classified G2V, G5V.
 30649   G:   (a) @sPuppis Group.
 30677   S:   (a) Also classified B1V:.
 30736   S:   (a) Also classified F7V.
 30796   G:   (a) HII 679.
 30810   D:   (a) ADS 3475AB, 7.5,7.6v, 16.298y, e 0.455,
 30810   D:   (b) a 0.212, i 16~, masses 1.10, 1.07 solar.
 30810   D:   (c) Also observed by speckle interferometry.
 30810   Dyn: (a) ".025.
 30810   G:   (a) Mel 25.122.  Hyades CLuster.
 30869   SB:  (a) ADS 3483A.
 30869   D:   (a) ADS 3483AB 6.5,8.1v, 98.629y, e 0.5411,
 30869   D:   (b) a 0.710".  Third component 13v at 45"
 30869   D:   (c) unobserved since 1906.
 30869   Dyn: (a) ".026.
 30869   G:   (a) Mel 25.124.  Hyades Cluster.
 31009   Var: (a) XZ Dor.  Amp. 0.16y, >0.1V.
 31293   C:   (a) IR excess.
 31293   S:   (a) Star with envelope.
 31293   Var: (a) AB Aur.  Ina, 7.2-8.4p.  Usually at
 31293   Var: (b) maximum.  Minima at irregular intervals.
 31293   Var: (c) Source of luminosity of nebula.
 31293   G:   (a) In reflection nebula; AB Aur is at edge of
 31293   G:   (b) very opaque cloud.  Member association Tau R2.
 31306   Dyn: (a) ".007.
 31412   G:   (a) HII 679.
 31845   N:   (a) 101 Tau.
 31845   G:   (a) Mel 25.128.  Hyades CLuster.
 31966   S:   (a) Also classified G5V.
 31966   G:   (a) HII 674.
 32092   D:   (a) ADS 3608AB, 7.1,8.4v, 25.0y, e 0.29,
 32092   D:   (b) a 0.225", i 27~.  Also observed as
 32092   D:   (c) occultation double.  Component ADS
 32092   D:   (d) 3608C, 8.22V, +0.70(B-V), +0.17(U-B),
 32092   D:   (e) at 79", physical.
 32092   Dyn: (a) ".024.
 32633   Var: (a) HZ Aur.  @aCV, amp. 0.05U, 0.03(U-B),
 32633   Var: (b) 0.015(B-V).  6.431d.  Light max.
 32633   Var: (c) coincides with min. of magnetic field.
 32633   Var: (d) Also secondary brightness variation
 32633   Var: (e) 0.07390d.  Period probably varies.
 32633   RV:  (a) Period 0.073502d, vsini = 23k/s.
 32641   D:   (a) Component A is occultation double,
 32641   D:   (b) sep. 0.4", 91~, and speckle double
 32641   D:   (c) sep. 0.357", 154~.  Visual companion
 32641   D:   (d) also observed by occultation, 7.5v,
 32641   D:   (e) sep. 0.51", 158~.
 32656   D:   (a) Occultation double, sep. 0.076".
 32778   S:   (a) Also classified G0V.
 32778   D:   (a) Component B, CPD -57~767, 10.62V,
 32778   D:   (b) +1.35(B-V), +1.14(U-B), +0.56(R-I)$E, dM.
 32966   Var: (a) 7.075-7.167V.
 33069   Var: (a) NSV 1837.  Amp. 0.03V.
 33345   G:   (a) HII 679.
 33636   G:   (a) HII 679.
 33988   N:   (a) 12 Aur.
 34318/9 RV:  (a) vsini for 34318, 50k/s; for 34319, 100k/s.
 34335   Var: (a) CD Tau.  EA, 6.8V-7.6p, 7.27-7.9V,
 34335   Var: (b) 3.435137d, masses 1.41, 1.32 solar,
 34335   Var: (c) radii 1.63, 1.66 solar, detached
 34335   Var: (d) system.  Secondary min. 7.9v.
 34335   SB:  (a) The brighter component of ADS 3866.
 34335   SB:  (b) 3.4351d, e 0.0, K$1 94.4k/s, V$0
 34335   SB:  (c) -30.4k/s, m$1sin3i 1.40, a$1sini 4.46;
 34335   SB:  (d) K$2 102.0k/s, V$0 -28.6k/s, m$2sin3i
 34335   SB:  (e) 1.30, a$2sini 4.82.
 34335   D:   (a) Comp. B, 9.88V, +0.81(B-V), +0.42(U-B),
 34335   D:   (b) dK2 at 10.2".  Occultation triple: A,
 34335   D:   (c) 7.5,7.6v, sep. 0.0008"; B, 9.9v,
 34335   D:   (d) sep. 10.2", 148~ from 7.6v.
 34335   Dyn: (a) ".021.
 34358   D:   (a) Component B, -36~2133, 8.64V, K1.
 34477   G:   (a) HII 50 or 52, IC 405.
 34656   D:   (a) A faint pair, 11.1,11.6v at 0.1m prec, N 1'.
 34656   M:   (a) Stellar wind velocity 45k/s.
 34719   S:   (a) A0pSiHgCrEu.
 34719   Var: (a) NSV 1934, @aCV:, amp. 0.03V.
 35008   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 35079   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 35134   G:   (a) HII 679.
 35155   S:   (a) Also classified S4/2, S4,1.
 35158   Var: (a) NSV 1946.  Amp. 0.15V.
 35192   D:   (a) Component B, PM +.046",-.061".
 35192   G:   (a) HII 679.
 35395   Var: (a) NSV 1969.  Amp. 0.02V.
 35456   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 35575   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 35673   G:   (a) Ori I Association.  HII 679.
 35681   G:   (a) HII 52.
 35762   G:   (a) Ori I Association.  HII 679.
 35777   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 35859   D:   (a) Component A is -52~718 = HD 35860 = HR 1818.
 35859   Dyn: (a) ".004.
 35921   S:   (a) H@a emission.
 35921   Var: (a) LY Aur.  EB, 6.66-7.35V, 4.002496d.
 35921   Var: (b) Secondary minimum 7.26V.
 35921   SB:  (a) 4.002521d, V$0 -2.5k/s, e 0.0, K$1
 35921   SB:  (b) 113.0k/s, K$2 301.7k/s, i 86~.  m$1sin3i
 35921   SB:  (c) 21.6, m$2sin3i 8.08, a$1sini 6.22, a$2sini
 35921   SB:  (d) 16.6.  Semi- detached system.
 35921   D:   (a) 8.5m component at 0.5".
 35921   G:   (a) Region of cluster NGC 1907.  HII 57.
 35956   G:   (a) HII 59.
 35971   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 36013   G:   (a) Ori I Association.  HII 679.
 36133   S:   (a) Also classified B2V.
 36133   D:   (a) Component BC Sp. F8III.
 36133   G:   (a) Ori I Association.  HII 679.
 36139   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 36151   G:   (a) Ori I Association.  Sword of Orion.  HII 679.
 36264   G:   (a) HII 59.
 36360   S:   (a) Also classified Am.
 36410   G:   (a) HII 679.
 36435   S:   (a) Also classified G6/8V.
 36811   S:   (a) Also classified B9, A1m.
 36811   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 36824   G:   (a) Ori I Association.  HII 679.
 36827   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 36843   Var: (a) NSV 2195.  6.80-6.86V.
 36843   G:   (a) Ori I Association.  Sword of Orion.
 36843   G:   (b) HII 679, 681.
 36895   G:   (a) HII 59.
 36898   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 36916   S:   (a) Also classified B8IIIp.
 36916   Var: (a) Ap Var.  Amp. 0.04y, 0.07b, 0.06v,
 36916   Var: (b) 0.09u.  1.564d.
 36916   G:   (a) Ori I Association.  Sword of Orion.  HII 679.
 36954   SB:  (a) 4.6239d, e 0.12, K 48.1k/s, V$0
 36954   SB:  (b) +0.9k/s, asini 3.04.
 36954   G:   (a) Ori I Association.  Belt of Orion.   HII 679.
 37042   Var: (a) NSV 2326.  6.38-6.44V.
 37042   D:   (a) ADS 4188B.  Primary of ADS 4188 is HR
 37042   D:   (b) 1897, HD 37041 = -5~1319, 5h30m28.2s,
 37042   D:   (c) -5~28'54" (1900).  In the Bright Star
 37042   D:   (d) Catalogue the UBV data  refer to Comp.
 37042   D:   (e) B, while component  A is 5.08V,
 37042   D:   (f) -0.09(B-V), -0.94(U-B).  Component C
 37042   D:   (g) is -5~1326 = HD 37062, 9.1v B8.
 37042   D:   (h) PM +.012",-.008".  Multiple system
 37042   D:   (i) consisting of 9 components of ADS 4186
 37042   D:   (j) and 3 of ADS 4188.
 37061   C:   (a) IR excess.
 37061   Var: (a) NU Ori.  Inas, 6.83 to 6.93V.  +0.24
 37061   Var: (b) to +0.30 (B-V); -0.39 to -0.75 (U-B).
 37061   Var: (c) Considered "constant", but micro-
 37061   Var: (d) variability 0.02V on time-scale 50min.,
 37061   Var: (e) and 0.2U in 4h found.  The identification
 37061   Var: (f) of NU Ori (GCVS 2nd ed. II, 1958)
 37061   Var: (g) as HD 37061 is questioned because HD 37061
 37061   Var: (h) = BD -5~1325 = 9.1v, 9.1pg, B8.  All
 37061   Var: (i) tabulated data given refer to NU Ori.
 37061   Var: (j) Parenago's Chart: (Var Stars
 37061   Var: (k) 9, 89, 1952), indicates a
 37061   Var: (l) faint star approx. 4' North of the bright
 37061   Var: (m) variable: ft = #2073 about 14m; br var.
 37061   Var: (n) = #2074.  An examination of Harvard MC
 37061   Var: (o) plates suggests large variation; however
 37061   Var: (p) the bright nebulosity surrounding the
 37061   Var: (q) star strongly influences the apparent
 37061   Var: (r) brightness on plates of differing
 37061   Var: (s) effective exposure.
 37061   G:   (a) M43, called Mairan's nebula.  Ring Ori
 37061   G:   (b) 19.  Ori I Association.  Sword of
 37061   G:   (c) Orion.  HII 679, 680.  NGC 1976, 1982.
 37070   N:   (a) 22 Cam.
 37070   G:   (a) Member Hyades Group.
 37115   Var: (a) NSV 2382.  Amp. 0.08V.
 37115   G:   (a) Orion I Association.  HII 679, 680,
 37115   G:   (b) NGC 1976, 1982.
 37321   C:   (a) Both HD and DM give magnitude 9.1v.
 37321   C:   (b) Approx. 6m on Carte du Ciel zone -1~,
 37321   C:   (c) No. 42.  AGK2 gives 7.6pg B8 for
 37321   C:   (d) ADS 4222 AB.
 37321   Var: (a) NSV 2468 = ADS4222B, 8.5-10.5:V.
 37321   D:   (a) IDS, 9.6,10.2v, B8, sep. 0.8"; NSV,
 37321   D:   (b) 7.9,8.5v sep. 0".8, 12~.
 37321   Dyn: (a) ".012.
 37321   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 37370   D:   (a) AB, 7.46V, -0.04(B-V), -0.44(U-B), B9;
 37370   D:   (b) CD, 7.95V, +0.10(B-V), -0.15(U-B), B9.
 37370   G:   (a) Ori I Association.  Belt of Orion.
 37370   G:   (b) In reflection nebula HII 679.
 37397   G:   (a) Ori I Association.  Belt of Orion.  HII 679.
 37410   G:   (a) Ori I Association.  Sword of Orion.  HII 679.
 37606   G:   (a) Ori I Association.  HII 679.
 37687   G:   (a) Ori I Association.  Belt of Orion.
 37687   G:   (b) HII 679.  682.  IC 434.
 37776   Var: (a) V901 Ori.  @bC, 6.82-6.85B.  0.37968d.
 37776   Var: (b) Helium-rich variable.
 37776   G:   (a) Orion I Assoc.  Belt of Orion.  In
 37776   G:   (b) reflection nebula, IC 432, Assoc. Ori
 37776   G:   (c) R1/R2.  HII 679, 682, 683.  IC 434, NGC 2024.
 37956   S:   (a) Also classified G5IV.
 38098   G:   (a) HII 679.
 38312   G:   (a) HII 679.
 38583   D:   (a) ADS 4383A.  Component B, 10.18V,
 38583   D:   (b) +0.48(B-V), +0.06(U-B).  CPM.
 38797   D:   (a) Probably single.
 39647   G:   (a) HII 679.
 39746   G:   (a) Gemini I.
 39773   Dyn: (a) ".004.
 39773   G:   (a) HII 679.
 40210   G:   (a) HII 679.
 40460   D:   (a) Occultation triple 7.3,8.0v, sep. 0.040",
 40460   D:   (b) 333~; 8.3, sep. 0.038" from 8.0v, 153~.
 40726   G:   (a) HII 679.
 41433   D:   (a) B, 10.19V, +0.28(B-V), +0.07(U-B).  CPM.
 41433   G:   (a) HII 679.
 41460   G:   (a) HII 679.
 41543   N:   (a) 2 Gem.
 41593   G:   (a) Near HII 73.
 41756   G:   (a) HII 679.
 41943AB D:   (a) Component A, B1V; B, B2V, PM
 41943AB D:   (b) +.011",-.026"; C, 11.00V, +0.11
 41943AB D:   (c) (B-V), -0.24 (U-B), +0.12 (R-I), B9V;
 41943AB D:   (d) D, 8.10V, -0.10 (B-V), -0.77 (U-B),
 41943AB D:   (e) -0.04 (R-I), B1V; E, 9.19V, +0.02
 41943AB D:   (f) (B-V), -0.54 (U-B), +0.03 (R-I), B3V.
 41943AB Dyn: (a) ".001.
 41943AB G:   (a) NGC 2169.1.
 42092   D:   (a) Component B of double, of which HD
 42092   D:   (b) 42111 = HR 2174, (q.v.), is A.
 42216   N:   (a) 4 Gem.
 42216   Dyn: (a) ".003.
 42352   G:   (a) HII 76.
 42400   G:   (a) Gemini I Association.  Near HII 74.
 43044   D:   (a) Component B, RV +12k/s, SB:.
 43044   Dyn: (a) ".005.
 43185   D:   (a) Occultation double sep. 0.015".
 43618   D:   (a) Component B is CPD -65~566.
 43818   N:   (a) 11 Gem.
 43818   Var: (a) LU Gem.  @bC, 7.21-7.24B.  0.26111d.
 43818   G:   (a) Gem I Assoc.  HII 84.
 43836   N:   (a) 12 Gem.
 43836   G:   (a) In reflection nebula, IC 444,
 43836   G:   (b) association Ori R1/R2.  HII 84.
 43931   D:   (a) Component B = BD +13~1200 = HD 43930,
 43931   D:   (b) 7.67V, +1.13(B-V), +0.92(U-B), K1V, optical.
 43931   G:   (a) Possible member Hyades Group.
 44496   Dyn: (a) ".004.
 44701   Var: (a) IM Mon.  EB, 6.40-6.49B, 1.190243d,
 44701   Var: (b) masses 8.3, 4.1 solar, radii 3.72,
 44701   Var: (c) 2.09 solar, detached system.
 44701   Var: (d) Secondary minimum 6.47B.
 44701   SB:  (a) 1.1903d, e 0.04, K$1 172.8k/s, V$0
 44701   SB:  (b) +8.3k/s, m$1sin3i 6.19, a$1sini 2.83;
 44701   SB:  (c) K$2 263.5k/s, m$2sin3i 4.06, a$2sini
 44701   SB:  (d) 4.31.  Probable early-type contact
 44701   SB:  (e) binary.  @Dm 1.31.
 45057   S:   (a) Also classified B3V.
 45088   S:   (a) Sp. in blue shows only the absorption
 45088   S:   (b) lines of the primary.  H and K
 45088   S:   (c) emission double and nearly equal
 45088   S:   (d) absorption of secondary vis. in red.
 45088   Var: (a) May be one of the brightest BY
 45088   Var: (b) Draconis type variables known.
 45088   Var: (c) Variable amplitude from 0.02 to
 45088   Var: (d) 0.045V, light period 7.36d in
 45088   Var: (e) contrast to 6.99d orbital.
 45088   SB:  (a) Brighter component of ADS 5054.
 45088   SB:  (b) 6.991868d, V$0 -8.4k/s, K 56.55k/s, e
 45088   SB:  (c) 0.150, asini 5.38, f(m) 0.127.
 45088   SB:  (d) Reticon observations in the red give,
 45088   SB:  (e) for the primary, 6.9990d, e 0.141, K
 45088   SB:  (f) 55.97k/s, V$0 -10k/s, asini 5.33; for
 45088   SB:  (g) the secondary, 6.9865d, e 0.148, K
 45088   SB:  (h) 66.88k/s, V$0 -10k/s, asini 6.35.
 45088   RV:  (a) Probably higher than normal rotational
 45088   RV:  (b) velocity.
 45088   D:   (a) Companion 13.7v.
 45180   Dyn: (a) ".011.
 45398   G:   (a) NGC 2232.4.  Near HII 679.
 45418   N:   (a) 9 Mon.
 45418   G:   (a) NGC 2232.3.  Near HII 679.
 45431   S:   (a) @l4077 abnormally strong?
 45910   S:   (a) Primary also classified B1IV;
 45910   S:   (b) secondary K0III or K0/2II/III.
 45910   Var: (a) AX Mon.  Unique star.  Possible
 45910   Var: (b) flare-star or irregular.  Light
 45910   Var: (c) variation caused by eclipse of the
 45910   Var: (d) bright star by gaseous streams or a
 45910   Var: (e) cloud.  (U-B) means given as -0.42 to
 45910   Var: (f) -0.67; (R-I) from +0.50 to +0.60.
 45910   SB:  (a) 232.5d, e 0.02, K 51.5k/s, V$0
 45910   SB:  (b) +6.5k/s, asini 165.  Shell spectrum
 45910   SB:  (c) appears correlated with orbital
 45910   SB:  (d) phase.  Double system with envelope.
 45910   RV:  (a) Period 38.5d.
 45910   G:   (a) Near HII 87.
 46136A  N:   (a) 20 Gem.
 46136A  D:   (a) Both components A,B show UV deficiency.
 46136A  D:   (b) Component A is occultation double,
 46136A  D:   (c) 8.0,8.0v, sep. 0.05", 32~.
 46136A  Dyn: (a) ".006.
 46150   S:   (a) Also classified O6e.
 46150   RV:  (a) vsini also given as 70k/s.
 46150   D:   (a) Multiple system; 4 faint stars within
 46150   D:   (b) 14" of A.
 46150   G:   (a) NGC 2244.28, HII 87, NGC 2237.
 46288   Dyn: (a) ".005.
 46595   Var: (a) W Gem.  C@d, 6.537 to 7.364V, +0.709
 46595   Var: (b) to 1.167(B-V), +0.538 to +0.923(U-B).
 46595   Var: (c) 7.91413d.  Period varies.
 46780   D:   (a) ADS 5234, 7.13,8.69v, 114.8y, e 0.71,
 46780   D:   (b) a 0.86", i 112~.  Also observed as
 46780   D:   (c) occultation double, sep. 0.86".
 46780   D:   (d) Component A, 7.14V, +0.57(B-V),
 46780   D:   (e) +0.80(U-B); component B, 8.71V,
 46780   D:   (f) +0.85(B-V), +0.53(U-B).
 46780   Dyn: (a) ".027.
 46966   G:   (a) HII 87, NGC 2237.
 47579/0 RV:  (a) vsini of 47579, 70k/s; of 47580, 110k/s.
 47601   S:   (a) Also classified B3V.
 48402   S:   (a) Also classified B3/5V.
 48616   S:   (a) Also classified F2II.
 48807   G:   (a) HII 93.
 48857   D:   (a) Component B is CoD -50~2356.
 49091   G:   (a) NGC 2287.21.
 49294   D:   (a) ADS 5455, 7.5,7.8v, 299y, a 0.56".
 49294   G:   (a) Near HII 93.
 49500   S:   (a) K2IIICN-2CH-1H@d1.
 49500   D:   (a) Occultation double sep. 0.25".
 50281   S:   (a) Ultraviolet deficient.
 50281   D:   (a) Component B, 10.11V, +1.50(B-V),
 50281   D:   (b) +1.26(U-B), +0.93(R-I)$E, dM.
 50711   G:   (a) Near HII 92.
 51200   G:   (a) HII 96.
 51418   S:   (a) A0pEuSrCrMgII.
 51418   Var: (a) NY Aur.  @aCV, 6.60-6.77V.  5.4379d.
 51418   Var: (b) Maximum of rare-earth lines coincides
 51418   Var: (c) with light maximum.  MgII @l2796,
 51418   Var: (d) 2803, definitely variable.
 51478   Var: (a) X Mon.  SRa, 6.9-10.0v, 155.70d.  7.07
 51478   Var: (b) to 8.77V, +1.43 to +1.68(B-V), +1.00
 51478   Var: (c) to +1.48(U-B), +0.88 to +1.43(R-I)$E.
 51478   G:   (a) Halo population.  Near HII 111, NGC 2327.
 51480   S:   (a) P Cygni characteristics.  Variable
 51480   S:   (b) shell density.
 51480   Var: (a) V644 Mon.  Amp. 0.105V, 0.027(B-V),
 51480   Var: (b) 0.144(U-B).
 51480   RV:  (a) Emission RV +66Vk/s.
 51480   G:   (a) CMa OB1 Assoc.
 51620   S:   (a) Also classified C5II.
 51725   Var: (a) V523 Mon.  SRb, 6.97 to 7.45V, +1.575
 51725   Var: (b) to +1.62(B-V), +1.42 to +1.62(U-B),
 51725   Var: (c) +1.30 to +1.37(R-I)$E.  Possible halo
 51725   Var: (d) star.  Period close to 60d or 45d.
 52356   S:   (a) Also classified B3Vn, B3III.
 52403   R:   (a) Diam. ".008 (diffraction).
 52432   C:   (a) Values of V are 7.01, 7.15 and 7.31;
 52432   C:   (b) of (B-V), +1.71, +1.79 and +1.83.
 52432   S:   (a) Also classified C7I.
 52432   Var: (a) V614 Mon.  SRb, 7.15-7.16V, 60d.
 52694   Dyn: (a) ".008.
 52694   G:   (a) HII 111, NGC 2327.
 52698   G:   (a) HII 117.
 52721   Var: (a) GU CMa.  Amp. 0.23V, 0.5pg.
 52721   G:   (a) In reflection nebula, association CMa
 52721   G:   (b) R1, HII 104.
 53344   G:   (a) HII 117.
 53367   G:   (a) In reflection nebula, association CMa
 53367   G:   (b) R1.  Exciting star of HII  region, HII
 53367   G:   (c) 109, IC 2177.
 54141   G:   (a) HII 111, NGC 2327.
 54361   S:   (a) Also classified C5II, R8-N.
 54361   Var: (a) W CMa.  6.54-6.82V, 8.7-9.7p, +2.34 to
 54361   Var: (b) +2.59(B-V), +0.96 to +1.00(R-I)$E.
 54361   Var: (c) Erratic variations of about 0.15V.
 54361   RV:  (a) Another determination, +28.3k/s.
 54361   D:   (a) Possibly CPM with HD 54306 at 2.5',
 54361   D:   (b) a B-type star 8.79V, +0.01(B-V),
 54361   D:   (c) -0.69(U-B), reddening +0.25m, at a
 54361   D:   (d) distance 1 kpc if a main-sequence
 54361   D:   (e) star.  Probably optical.
 54361   G:   (a) HII 111, NGC 2327.
 54371   SB:  (a) Brightest component of ADS 5827,
 54371   SB:  (b) 32.8092d, e 0.08, K 27.5k/s, V$0
 54371   SB:  (c) +19.7k/s, asini 12.4.
 54371   D:   (a) Occultation triple: A, 7.2,9.2v, sep.
 54371   D:   (b) 0.002"; B, 13.0v at 22.8", 73~ from
